Disaster: Fire | Severity: High | SMOKE:167.9, VIBRATION:8.81
Disaster: Fire | Severity: High | SMOKE:131.06, VIBRATION:7.99
Disaster: Fire | Severity: High | SMOKE:186.31, VIBRATION:8.3
Disaster: Fire | Severity: High | SMOKE:138.74, VIBRATION:7.86
Disaster: Fire | Severity: Medium | SMOKE:72.81, VIBRATION:2.54
Disaster: Fire | Severity: High | SMOKE:182.65, VIBRATION:8.8
Disaster: Fire | Severity: High | SMOKE:275.25, VIBRATION:0.32
Disaster: Fire | Severity: High | SMOKE:178.09, VIBRATION:3.07
Disaster: Fire | Severity: High | SMOKE:96.64, VIBRATION:8.52
Disaster: Fire | Severity: High | SMOKE:126.09, VIBRATION:7.83
Disaster: Fire | Severity: High | SMOKE:183.91, VIBRATION:8.39
Disaster: Fire | Severity: High | SMOKE:137.56, VIBRATION:7.76
Disaster: Fire | Severity: Medium | SMOKE:76.41, VIBRATION:2.27
Disaster: Fire | Severity: High | SMOKE:183.67, VIBRATION:8.68
Disaster: Fire | Severity: High | SMOKE:276.23, VIBRATION:0.37
Disaster: Fire | Severity: High | SMOKE:182.48, VIBRATION:3.17
Disaster: Fire | Severity: High | SMOKE:101.33, VIBRATION:8.29
Disaster: Fire | Severity: High | SMOKE:126.67, VIBRATION:8.04
Disaster: Fire | Severity: High | SMOKE:183.92, VIBRATION:8.46
Disaster: Fire | Severity: High | SMOKE:139.9, VIBRATION:7.69
Disaster: Fire | Severity: Medium | SMOKE:72.12, VIBRATION:2.56
Disaster: Fire | Severity: High | SMOKE:184.16, VIBRATION:8.82
Disaster: Fire | Severity: High | SMOKE:274.34, VIBRATION:0.17
Disaster: Fire | Severity: High | SMOKE:182.91, VIBRATION:3.17
Disaster: Fire | Severity: High | SMOKE:102.75, VIBRATION:8.13
Disaster: Fire | Severity: High | SMOKE:125.6, VIBRATION:8.09
Disaster: Fire | Severity: High | SMOKE:188.52, VIBRATION:8.75
Disaster: Fire | Severity: High | SMOKE:137.05, VIBRATION:7.5
Disaster: Fire | Severity: Medium | SMOKE:70.03, VIBRATION:2.44
Disaster: Fire | Severity: High | SMOKE:180.37, VIBRATION:8.77
Disaster: Fire | Severity: High | SMOKE:273.67, VIBRATION:0.4
Disaster: Fire | Severity: High | SMOKE:183.17, VIBRATION:2.98
Disaster: Fire | Severity: High | SMOKE:105.79, VIBRATION:8.15
Disaster: Fire | Severity: High | SMOKE:128.71, VIBRATION:7.84
Disaster: Fire | Severity: High | SMOKE:188.72, VIBRATION:8.51
Disaster: Fire | Severity: High | SMOKE:137.86, VIBRATION:7.24
Disaster: Fire | Severity: Medium | SMOKE:72.68, VIBRATION:2.38
Disaster: Fire | Severity: High | SMOKE:177.39, VIBRATION:8.74
Disaster: Fire | Severity: High | SMOKE:270.29, VIBRATION:0.19
Disaster: Fire | Severity: High | SMOKE:180.77, VIBRATION:2.82
Disaster: Fire | Severity: High | SMOKE:102.27, VIBRATION:8.42
Disaster: Fire | Severity: High | SMOKE:131.47, VIBRATION:7.68
Disaster: Fire | Severity: High | SMOKE:192.55, VIBRATION:8.59
Disaster: Fire | Severity: High | SMOKE:138.77, VIBRATION:7.3
Disaster: Fire | Severity: Medium | SMOKE:70.81, VIBRATION:2.58
Disaster: Fire | Severity: High | SMOKE:177.89, VIBRATION:9.0
Disaster: Fire | Severity: High | SMOKE:266.55, VIBRATION:0.26
Disaster: Fire | Severity: High | SMOKE:177.53, VIBRATION:2.66
Disaster: Fire | Severity: High | SMOKE:105.26, VIBRATION:8.12
Disaster: Fire | Severity: High | SMOKE:127.18, VIBRATION:7.86
Disaster: Fire | Severity: High | SMOKE:189.36, VIBRATION:8.6
Disaster: Fire | Severity: High | SMOKE:140.39, VIBRATION:7.45
Disaster: Fire | Severity: Medium | SMOKE:74.41, VIBRATION:2.87
Disaster: Fire | Severity: High | SMOKE:176.98, VIBRATION:8.84
Disaster: Fire | Severity: High | SMOKE:262.09, VIBRATION:0.06
Disaster: Fire | Severity: High | SMOKE:173.73, VIBRATION:2.85
Disaster: Fire | Severity: High | SMOKE:104.8, VIBRATION:8.4
Disaster: Fire | Severity: High | SMOKE:122.66, VIBRATION:7.88
Disaster: Fire | Severity: High | SMOKE:185.92, VIBRATION:8.53
Disaster: Fire | Severity: High | SMOKE:142.96, VIBRATION:7.55
Disaster: Fire | Severity: Medium | SMOKE:78.88, VIBRATION:3.12
Disaster: Fire | Severity: High | SMOKE:181.88, VIBRATION:8.98
Disaster: Fire | Severity: High | SMOKE:257.32, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:175.23, VIBRATION:3.04
Disaster: Fire | Severity: High | SMOKE:106.26, VIBRATION:8.41
Disaster: Fire | Severity: High | SMOKE:127.0, VIBRATION:7.96
Disaster: Fire | Severity: High | SMOKE:187.14, VIBRATION:8.51
Disaster: Fire | Severity: High | SMOKE:143.97, VIBRATION:7.72
Disaster: Fire | Severity: Medium | SMOKE:76.44, VIBRATION:3.26
Disaster: Fire | Severity: High | SMOKE:186.09, VIBRATION:8.69
Disaster: Fire | Severity: High | SMOKE:255.15, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:172.61, VIBRATION:2.77
Disaster: Fire | Severity: High | SMOKE:103.8, VIBRATION:8.33
Disaster: Fire | Severity: High | SMOKE:125.18, VIBRATION:8.21
Disaster: Fire | Severity: High | SMOKE:188.35, VIBRATION:8.52
Disaster: Fire | Severity: High | SMOKE:145.19, VIBRATION:7.49
Disaster: Fire | Severity: Medium | SMOKE:81.36, VIBRATION:3.28
Disaster: Fire | Severity: High | SMOKE:186.8, VIBRATION:8.58
Disaster: Fire | Severity: High | SMOKE:257.27, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:172.8, VIBRATION:2.91
Disaster: Fire | Severity: High | SMOKE:103.55, VIBRATION:8.47
Disaster: Fire | Severity: High | SMOKE:121.45, VIBRATION:8.01
Disaster: Fire | Severity: High | SMOKE:188.81, VIBRATION:8.55
Disaster: Fire | Severity: High | SMOKE:147.98, VIBRATION:7.29
Disaster: Fire | Severity: Medium | SMOKE:77.16, VIBRATION:3.36
Disaster: Fire | Severity: High | SMOKE:182.18, VIBRATION:8.79
Disaster: Fire | Severity: High | SMOKE:252.75, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:173.75, VIBRATION:2.68
Disaster: Fire | Severity: High | SMOKE:106.74, VIBRATION:8.53
Disaster: Fire | Severity: High | SMOKE:122.75, VIBRATION:8.07
Disaster: Fire | Severity: High | SMOKE:192.81, VIBRATION:8.81
Disaster: Fire | Severity: High | SMOKE:149.48, VIBRATION:7.05
Disaster: Fire | Severity: Medium | SMOKE:81.68, VIBRATION:3.22
Disaster: Fire | Severity: High | SMOKE:177.47, VIBRATION:8.9
Disaster: Fire | Severity: High | SMOKE:256.99, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:178.67, VIBRATION:2.79
Disaster: Fire | Severity: High | SMOKE:106.76, VIBRATION:8.73
Disaster: Fire | Severity: High | SMOKE:118.18, VIBRATION:8.07
Disaster: Fire | Severity: High | SMOKE:191.46, VIBRATION:8.53
Disaster: Fire | Severity: High | SMOKE:149.22, VIBRATION:7.0
Disaster: Fire | Severity: Medium | SMOKE:79.35, VIBRATION:3.13
Disaster: Fire | Severity: High | SMOKE:172.87, VIBRATION:9.17
Disaster: Fire | Severity: High | SMOKE:254.13, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:181.59, VIBRATION:2.82
Disaster: Fire | Severity: High | SMOKE:105.02, VIBRATION:8.56
Disaster: Fire | Severity: High | SMOKE:115.77, VIBRATION:8.04
Disaster: Fire | Severity: High | SMOKE:188.41, VIBRATION:8.61
Disaster: Fire | Severity: High | SMOKE:150.83, VIBRATION:6.72
Disaster: Fire | Severity: Medium | SMOKE:82.2, VIBRATION:3.18
Disaster: Fire | Severity: High | SMOKE:171.76, VIBRATION:9.07
Disaster: Fire | Severity: High | SMOKE:255.44, VIBRATION:0.22
Disaster: Fire | Severity: High | SMOKE:182.52, VIBRATION:2.66
Disaster: Fire | Severity: High | SMOKE:103.64, VIBRATION:8.77
Disaster: Fire | Severity: High | SMOKE:115.0, VIBRATION:8.33
Disaster: Fire | Severity: High | SMOKE:190.64, VIBRATION:8.83
Disaster: Fire | Severity: High | SMOKE:146.62, VIBRATION:6.66
Disaster: Fire | Severity: Medium | SMOKE:85.02, VIBRATION:3.28
Disaster: Fire | Severity: High | SMOKE:172.07, VIBRATION:8.91
Disaster: Fire | Severity: High | SMOKE:258.39, VIBRATION:0.39
Disaster: Fire | Severity: High | SMOKE:179.23, VIBRATION:2.4
Disaster: Fire | Severity: High | SMOKE:105.89, VIBRATION:8.77
Disaster: Fire | Severity: High | SMOKE:117.36, VIBRATION:8.12
Disaster: Fire | Severity: High | SMOKE:188.25, VIBRATION:8.65
Disaster: Fire | Severity: High | SMOKE:144.97, VIBRATION:6.92
Disaster: Fire | Severity: Medium | SMOKE:80.33, VIBRATION:3.0
Disaster: Fire | Severity: High | SMOKE:176.34, VIBRATION:9.2
Disaster: Fire | Severity: High | SMOKE:254.59, VIBRATION:0.27
Disaster: Fire | Severity: High | SMOKE:180.42, VIBRATION:2.44
Disaster: Fire | Severity: High | SMOKE:108.52, VIBRATION:8.94
Disaster: Fire | Severity: High | SMOKE:114.7, VIBRATION:8.12
Disaster: Fire | Severity: High | SMOKE:184.55, VIBRATION:8.63
Disaster: Fire | Severity: High | SMOKE:141.28, VIBRATION:7.04
Disaster: Fire | Severity: Medium | SMOKE:76.2, VIBRATION:3.25
Disaster: Fire | Severity: High | SMOKE:177.18, VIBRATION:9.33
Disaster: Fire | Severity: High | SMOKE:251.57, VIBRATION:0.14
Disaster: Fire | Severity: High | SMOKE:182.87, VIBRATION:2.21
Disaster: Fire | Severity: High | SMOKE:109.89, VIBRATION:9.24
Disaster: Fire | Severity: High | SMOKE:110.61, VIBRATION:8.03
Disaster: Fire | Severity: High | SMOKE:186.78, VIBRATION:8.7
Disaster: Fire | Severity: High | SMOKE:136.44, VIBRATION:7.3
Disaster: Fire | Severity: Medium | SMOKE:79.42, VIBRATION:3.47
Disaster: Fire | Severity: High | SMOKE:179.98, VIBRATION:9.48
Disaster: Fire | Severity: High | SMOKE:255.41, VIBRATION:0.27
Disaster: Fire | Severity: High | SMOKE:181.39, VIBRATION:2.01
Disaster: Fire | Severity: High | SMOKE:111.45, VIBRATION:8.98
Disaster: Fire | Severity: High | SMOKE:110.24, VIBRATION:8.09
Disaster: Fire | Severity: High | SMOKE:183.77, VIBRATION:8.48
Disaster: Fire | Severity: High | SMOKE:134.51, VIBRATION:7.14
Disaster: Fire | Severity: Medium | SMOKE:83.72, VIBRATION:3.5
Disaster: Fire | Severity: High | SMOKE:184.51, VIBRATION:9.76
Disaster: Fire | Severity: High | SMOKE:258.93, VIBRATION:0.17
Disaster: Fire | Severity: High | SMOKE:184.59, VIBRATION:2.07
Disaster: Fire | Severity: High | SMOKE:112.56, VIBRATION:8.99
Disaster: Fire | Severity: High | SMOKE:106.09, VIBRATION:7.96
Disaster: Fire | Severity: High | SMOKE:179.14, VIBRATION:8.52
Disaster: Fire | Severity: High | SMOKE:132.71, VIBRATION:6.89
Disaster: Fire | Severity: Medium | SMOKE:82.25, VIBRATION:3.65
Disaster: Fire | Severity: High | SMOKE:179.73, VIBRATION:9.51
Disaster: Fire | Severity: High | SMOKE:258.55, VIBRATION:0.34
Disaster: Fire | Severity: High | SMOKE:183.78, VIBRATION:2.01
Disaster: Fire | Severity: High | SMOKE:114.31, VIBRATION:8.77
Disaster: Fire | Severity: High | SMOKE:110.8, VIBRATION:7.77
Disaster: Fire | Severity: High | SMOKE:176.58, VIBRATION:8.62
Disaster: Fire | Severity: High | SMOKE:134.5, VIBRATION:6.89
Disaster: Fire | Severity: Medium | SMOKE:77.52, VIBRATION:3.74
Disaster: Fire | Severity: High | SMOKE:179.77, VIBRATION:9.62
Disaster: Fire | Severity: High | SMOKE:262.36, VIBRATION:0.19
Disaster: Fire | Severity: High | SMOKE:181.09, VIBRATION:2.02
Disaster: Fire | Severity: High | SMOKE:111.28, VIBRATION:8.82
Disaster: Fire | Severity: High | SMOKE:115.75, VIBRATION:7.85
Disaster: Fire | Severity: High | SMOKE:180.09, VIBRATION:8.74
Disaster: Fire | Severity: High | SMOKE:138.49, VIBRATION:6.63
Disaster: Fire | Severity: Medium | SMOKE:74.7, VIBRATION:3.9
Disaster: Fire | Severity: High | SMOKE:174.94, VIBRATION:9.79
Disaster: Fire | Severity: High | SMOKE:265.21, VIBRATION:0.05
Disaster: Fire | Severity: High | SMOKE:185.97, VIBRATION:1.81
Disaster: Fire | Severity: High | SMOKE:113.2, VIBRATION:9.03
Disaster: Fire | Severity: High | SMOKE:120.21, VIBRATION:7.84
Disaster: Fire | Severity: High | SMOKE:178.78, VIBRATION:8.8
Disaster: Fire | Severity: High | SMOKE:138.76, VIBRATION:6.65
Disaster: Fire | Severity: Medium | SMOKE:74.75, VIBRATION:4.12
Disaster: Fire | Severity: High | SMOKE:172.36, VIBRATION:9.62
Disaster: Fire | Severity: High | SMOKE:266.64, VIBRATION:0.14
Disaster: Fire | Severity: High | SMOKE:185.58, VIBRATION:2.02
Disaster: Fire | Severity: High | SMOKE:114.23, VIBRATION:8.96
Disaster: Fire | Severity: High | SMOKE:118.9, VIBRATION:7.6
Disaster: Fire | Severity: High | SMOKE:176.45, VIBRATION:8.83
Disaster: Fire | Severity: High | SMOKE:134.73, VIBRATION:6.74
Disaster: Fire | Severity: Medium | SMOKE:77.95, VIBRATION:4.02
Disaster: Fire | Severity: High | SMOKE:170.44, VIBRATION:9.33
Disaster: Fire | Severity: High | SMOKE:267.4, VIBRATION:0.04
Disaster: Fire | Severity: High | SMOKE:186.51, VIBRATION:2.13
Disaster: Fire | Severity: High | SMOKE:111.58, VIBRATION:8.85
Disaster: Fire | Severity: High | SMOKE:118.93, VIBRATION:7.39
Disaster: Fire | Severity: High | SMOKE:173.03, VIBRATION:8.94
Disaster: Fire | Severity: High | SMOKE:129.93, VIBRATION:6.81
Disaster: Fire | Severity: Medium | SMOKE:82.86, VIBRATION:4.24
Disaster: Fire | Severity: High | SMOKE:172.74, VIBRATION:9.06
Disaster: Fire | Severity: High | SMOKE:268.75, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:191.0, VIBRATION:2.04
Disaster: Fire | Severity: High | SMOKE:112.98, VIBRATION:8.7
Disaster: Fire | Severity: High | SMOKE:116.35, VIBRATION:7.35
Disaster: Fire | Severity: High | SMOKE:174.47, VIBRATION:9.1
Disaster: Fire | Severity: High | SMOKE:125.21, VIBRATION:6.83
Disaster: Fire | Severity: Medium | SMOKE:86.99, VIBRATION:4.11
Disaster: Fire | Severity: High | SMOKE:170.63, VIBRATION:9.02
Disaster: Fire | Severity: High | SMOKE:273.2, VIBRATION:0
Disaster: Fire | Severity: High | SMOKE:187.23, VIBRATION:2.21
Disaster: Fire | Severity: High | SMOKE:117.51, VIBRATION:8.93
Disaster: Fire | Severity: High | SMOKE:112.93, VIBRATION:7.53
Disaster: Fire | Severity: High | SMOKE:169.68, VIBRATION:9.03
Disaster: Fire | Severity: High | SMOKE:128.07, VIBRATION:7.03
Disaster: Fire | Severity: Medium | SMOKE:86.11, VIBRATION:4.24
Disaster: Fire | Severity: High | SMOKE:174.23, VIBRATION:9.12
Disaster: Fire | Severity: High | SMOKE:271.86, VIBRATION:0.14
Disaster: Fire | Severity: High | SMOKE:185.73, VIBRATION:2.42
Disaster: Fire | Severity: High | SMOKE:120.09, VIBRATION:9.18
Disaster: Fire | Severity: High | SMOKE:113.65, VIBRATION:7.6
Disaster: Fire | Severity: High | SMOKE:173.08, VIBRATION:8.79
Disaster: Fire | Severity: High | SMOKE:124.24, VIBRATION:6.81
Disaster: Fire | Severity: Medium | SMOKE:88.25, VIBRATION:4.26
